Cattle_ID,age,weight,Breed,Disease_Status,Body_Condition,feed,milk_output,Lactation_Stage,health_status,temperature,humidity,thi,feed_weight_ratio,feed_per_weight,temp_humidity,thi_squared,feed_thi_interaction,age_weight_ratio,anomaly_score,model_anomaly,anomaly_score_norm,extreme_heat_stress,abnormal_yield_drop,abnormal_feed_behaviour,anomaly_label,issue_tags
COW01142,112,543.0,Brown Swiss,Healthy,2.6,19.1,15.37,Late,0,19.332165210120543,72.96372483838745,35.46442362058346,0.03517495395948435,0.03517495395948435,1410.546782921482,1257.7253427401981,677.3704911531441,0.20626151012891344,0.025113946650341945,True,0.6390232480429748,False,True,False,Warning,abnormal yield drop
COW01143,103,566.4,Holstein,Healthy,2.8,18.9,17.66,Mid,0,18.0,90.86926509511099,34.07129354342399,0.03336864406779661,0.03336864406779661,1635.6467717119979,1160.8530437221652,643.9474479707134,0.1818502824858757,-0.030901385241904,False,0.41451396720696065,False,False,False,Normal,none
COW01144,47,644.3,Jersey,Healthy,3.1,25.7,25.36,Early,0,35.157289294686755,54.496611002316286,55.837850637300285,0.03988825081483781,0.03988825081483781,1915.9531185884427,3117.8655637934557,1435.0327613786174,0.07294738475865281,-0.06844288176657831,False,0.26404776266003943,False,False,False,Normal,none
COW01145,64,478.2,Holstein,Healthy,2.0,21.7,22.35,Early,0,46.74008242356173,60.211805336875116,73.26461341350934,0.045378502718527815,0.045378502718527815,2814.304744316997,5367.7035786309725,1589.8421110731526,0.13383521539104978,-0.08841072257845517,False,0.18401671706798337,False,False,False,Normal,none
COW01146,69,470.6,Ayrshire,Mastitis,3.3,21.7,17.54,Early,1,25.870364914152898,95.0,47.99313859976757,0.04611134721631959,0.04611134721631959,2457.6846668445255,2303.3413526564996,1041.4511076149563,0.14662133446663833,-0.07198110308242006,False,0.24986658232558445,False,True,False,Warning,abnormal yield drop
COW01147,95,534.3,Jersey,Mastitis,2.0,16.9,19.92,Early,1,24.28114827611409,95.0,45.212009483199665,0.031630170316301706,0.031630170316301706,2306.7090862308387,2044.1258015089365,764.0829602660742,0.17780273254725812,-0.0863993110303034,False,0.19207844847054814,False,False,False,Normal,none
COW01148,86,616.2,Jersey,Healthy,3.7,31.3,22.5,Mid,0,34.37480997266163,72.52698679220916,58.38697576877048,0.050795196364816615,0.050795196364816615,2493.10138887193,3409.0389394229915,1827.5123415625162,0.13956507627393702,-0.08676861610803882,False,0.1905982748357483,False,False,True,Warning,abnormal feed behaviour
COW01149,104,443.5,Ayrshire,Foot and Mouth,4.1,18.0,17.24,Mid,1,31.709109153966068,95.0,58.21094101944062,0.040586245772266064,0.040586245772266064,3012.3653696267766,3388.5136543687945,1047.7969383499312,0.23449830890642615,-0.04755126639796847,False,0.3477812938820243,False,True,False,Warning,abnormal yield drop
COW01150,51,416.6,Guernsey,Healthy,3.7,21.3,14.77,Late,0,52.0,98.0,94.84800000000001,0.05112818050888142,0.05112818050888142,5096.0,8996.143104000002,2020.2624000000003,0.12241958713394142,0.0888228014302358,True,0.8943681453477785,True,True,False,Critical,"extreme heat stress, abnormal yield drop"
COW01151,66,615.9,Guernsey,Mastitis,4.1,17.4,22.09,Mid,1,26.83952272599433,87.8620201798582,48.801234148586644,0.028251339503166096,0.028251339503166096,2358.1746873690768,2381.560454425179,849.1414741854076,0.10716025328787142,-0.09942700213465239,False,0.13986350191953062,False,False,False,Normal,none
COW01152,58,501.8,Holstein,Mastitis,2.0,26.7,22.41,Late,1,37.27255193580174,54.48501669770726,58.68015529005473,0.05320844958150658,0.05320844958150658,2030.7956145883186,3443.360624864938,1566.760146244461,0.11558389796731765,-0.1137319203811924,False,0.08252943284489486,False,False,False,Normal,none
COW01153,110,518.6,Brown Swiss,Healthy,2.2,21.9,22.45,Late,0,37.621037903268224,45.261085536170825,57.006924150399456,0.04222907828769764,0.04222907828769764,1702.7690144993478,3249.789401089397,1248.451638893748,0.2121095256459699,-0.10026439017652894,False,0.1365072531799171,False,False,False,Normal,none
COW01154,44,401.5,Brown Swiss,Healthy,4.1,21.4,21.56,Late,0,23.77218799156716,68.33113761618658,41.8218730674192,0.053300124533001245,0.053300124533001245,1624.3806490896338,1749.0690668673233,894.9880836427708,0.1095890410958904,-0.044859817686990544,False,0.3585686121767913,False,False,False,Normal,none
COW01155,75,495.7,Jersey,Healthy,4.4,29.8,17.25,Late,0,34.32155449378066,63.471476069107936,56.50174828813882,0.06011700625378253,0.06011700625378253,2178.439724706583,3192.4475596161983,1683.7520989865368,0.15130119023602986,-0.07175714598277871,False,0.2507642017037097,False,True,False,Warning,abnormal yield drop
COW01156,24,549.4,Guernsey,Healthy,4.2,27.7,20.37,Mid,0,43.98194830400907,78.0807872700565,74.68337676879867,0.050418638514743354,0.050418638514743354,3434.145149247955,5577.606765590336,2068.729536495723,0.04368401892974154,-0.06612920217429663,False,0.2733209834694305,False,False,False,Normal,none
COW01157,103,624.4,Ayrshire,Healthy,4.0,23.4,21.76,Early,0,38.064817156080515,61.1512007627343,61.3231735741132,0.037475976937860346,0.037475976937860346,2327.7092759082525,3760.531617200815,1434.9622616342488,0.1649583600256246,-0.09986449151915544,False,0.13811004578939265,False,False,False,Normal,none
COW01158,53,488.3,Jersey,Healthy,4.1,22.4,20.48,Early,0,35.59188432630622,48.82089962303494,55.21957603622061,0.04587343845996313,0.04587343845996313,1737.6278120892666,3049.201577619949,1236.9185032113417,0.1085398320704485,-0.10791055821891243,False,0.10586143478774825,False,False,False,Normal,none
COW01159,48,682.6,Jersey,Mastitis,4.2,31.3,22.35,Mid,1,18.232936518888007,94.22820469281196,34.598056483873734,0.04585408731321418,0.04585408731321418,1718.0568744528255,1197.0255124613172,1082.9191679452479,0.07031936712569586,-0.011831523973961589,False,0.4909459135023814,False,False,True,Warning,abnormal feed behaviour
COW01160,74,495.2,Jersey,Healthy,4.2,31.2,19.47,Mid,0,29.990345053360024,59.44198734412961,49.65948697621242,0.0630048465266559,0.0630048465266559,1782.6857111079064,2466.064646740611,1549.3759936578274,0.1494345718901454,-0.07918194988763899,False,0.2210056101053377,False,False,True,Warning,abnormal feed behaviour
COW01161,65,495.4,Ayrshire,Healthy,4.2,26.7,13.49,Early,0,24.02931592288904,87.46233327954799,44.04547712332903,0.053895841744045214,0.053895841744045214,2101.6600377272707,1940.0040550217009,1176.014239192885,0.13120710536939847,0.031033160904263224,True,0.6627474408732259,False,True,False,Warning,abnormal yield drop
COW01162,103,673.0,Holstein,Healthy,2.2,27.7,25.92,Late,0,18.0,94.65654579610998,34.20763564865996,0.04115898959881129,0.04115898959881129,1703.8178243299797,1170.1623366714716,947.5515074678808,0.15304606240713226,0.004034026438413885,True,0.5545349915783969,False,False,False,Warning,model anomaly
COW01163,69,566.9,Ayrshire,Healthy,2.2,30.2,22.77,Mid,0,49.0,58.50235274000495,75.84181404804173,0.053272182042688306,0.053272182042688306,2866.615284260243,5751.980758097739,2290.42278425086,0.12171458811077791,-0.08554343548611076,False,0.19550879506353908,False,False,False,Normal,none
COW01164,67,505.8,Guernsey,Ketosis,3.1,31.4,17.47,Mid,1,42.0,49.689061227028745,63.71418089865993,0.06207987346777382,0.06207987346777382,2086.9405715352073,4059.4968475871624,2000.6252802179217,0.1324634242783709,-0.06195152422272737,False,0.29006510406619024,False,True,True,Warning,"abnormal yield drop, abnormal feed behaviour"
COW01165,23,537.6,Brown Swiss,Healthy,3.6,15.5,21.21,Mid,0,31.222046345985152,95.0,57.358581105474016,0.028831845238095236,0.028831845238095236,2966.0944028685894,3290.006826433241,889.0580071348472,0.042782738095238096,-0.07711342737783722,False,0.22929624206949445,False,False,True,Warning,abnormal feed behaviour
COW01166,14,658.2,Brown Swiss,Healthy,4.3,32.0,19.8,Early,0,27.861038643833478,95.0,51.47681762670859,0.04861744150714068,0.04861744150714068,2646.79867116418,2649.862752973416,1647.2581640546748,0.02127013065937405,0.0018732331144648562,True,0.5458745384701612,False,False,True,Warning,abnormal feed behaviour
COW01167,55,667.3,Ayrshire,Healthy,3.0,26.7,21.85,Mid,0,30.27858404238278,80.26433352771416,53.36770688916273,0.04001198861081972,0.04001198861081972,2430.290368324735,2848.1121386075874,1424.917773940645,0.0824216993855837,-0.09540770929555953,False,0.15597281546443512,False,False,False,Normal,none
COW01168,119,484.7,Guernsey,Healthy,2.8,24.7,18.33,Early,0,35.917688884232405,98.0,66.22148621393367,0.050959356302867756,0.050959356302867756,3519.9335106547755,4385.285236382208,1635.6707094841618,0.24551268826077988,-0.059539951130004654,False,0.299730681729323,False,False,False,Normal,none
COW01169,111,546.6,Jersey,Healthy,4.3,21.4,22.62,Mid,0,34.809591055786484,58.81071576722518,56.25069942970079,0.03915111598975484,0.03915111598975484,2047.176965555203,3164.1411863305407,1203.7649677955967,0.20307354555433588,-0.09197371807411187,False,0.1697362418957462,False,False,False,Normal,none
COW01170,79,557.2,Holstein,Mastitis,2.7,20.1,19.89,Mid,1,42.0,60.14862885684728,66.60102156448986,0.03607322325915291,0.03607322325915291,2526.242411987586,4435.696073433643,1338.6805334462463,0.14178033022254127,-0.1289022492138101,False,0.021726800758226472,False,False,False,Normal,none
COW01171,80,471.1,Guernsey,Healthy,4.5,28.5,18.11,Early,0,19.376689253681917,88.31710774262076,36.29661941313522,0.06049670982806198,0.06049670982806198,1711.2931525127078,1317.4445808219843,1034.4536532743537,0.16981532583315642,-0.04000590108233226,False,0.3780230952502134,False,False,False,Normal,none
COW01172,54,545.5,Holstein,Healthy,2.5,25.8,24.24,Mid,0,49.0,62.699428976386095,77.2940024258296,0.04729605866177819,0.04729605866177819,3072.272019842919,5974.362811004153,1994.1852625864037,0.09899175068744272,-0.08513159725462971,False,0.19715944144993292,False,False,False,Normal,none
COW01173,31,550.4,Holstein,Healthy,3.1,17.6,20.16,Mid,0,18.0,92.00834088405284,34.1123002718259,0.03197674418604651,0.03197674418604651,1656.150135912951,1163.6490298352135,600.3764847841359,0.056322674418604654,-0.04213335760137393,False,0.36949625595523716,False,False,False,Normal,none
COW01174,12,641.2,Ayrshire,Foot and Mouth,3.2,25.0,20.21,Mid,1,34.745891810130225,70.14644491554951,58.468633239274475,0.03898939488459139,0.03898939488459139,2437.3007859009426,3418.581072868792,1461.715830981862,0.018714909544603867,-0.05273088222819594,False,0.32702140929742224,False,False,False,Normal,none
COW01175,48,646.6,Brown Swiss,Healthy,2.9,16.5,24.18,Late,0,38.806306316601976,98.0,71.36322524355151,0.025518094648932878,0.025518094648932878,3803.0180190269934,5092.709917161867,1177.4932165185999,0.07423445716053201,-0.06052928998866325,False,0.29576541457554023,False,False,False,Normal,none
COW01176,46,523.7,Guernsey,Healthy,2.0,22.9,19.24,Early,0,33.66665929229096,66.02532441025518,56.05420173458645,0.043727324804277254,0.043727324804277254,2222.8521015830424,3142.0735321017146,1283.6412197220295,0.08783654764177963,-0.11306403592687231,False,0.0852063117181541,False,False,False,Normal,none
COW01177,32,532.9,Jersey,Mastitis,2.7,24.5,19.27,Late,1,52.0,70.37395055051248,84.4606054069927,0.045974854569337587,0.045974854569337587,3659.4454286266487,7133.593865715724,2069.284832471321,0.06004878964158379,-0.06117060603171931,False,0.2931950218142854,True,False,False,Warning,extreme heat stress
COW01178,39,603.1,Holstein,Foot and Mouth,3.0,25.4,22.36,Early,1,49.0,69.85256049213923,79.76898593028017,0.042115735367269105,0.042115735367269105,3422.7754641148226,6363.091116345236,2026.132242629116,0.06466589288675179,-0.06695348560664516,False,0.2700172579651775,False,False,False,Normal,none
COW01179,14,503.2,Holstein,Healthy,2.9,16.6,15.21,Early,0,39.704455821544805,53.24868567033833,61.63785479823987,0.03298887122416534,0.03298887122416534,2114.2100877532744,3799.225144128902,1023.1883896507819,0.02782193958664547,0.00022609754528712944,True,0.5392728240897685,False,True,False,Warning,abnormal yield drop
COW01180,77,597.1,Jersey,Ketosis,4.4,15.7,22.91,Late,1,29.04184071652756,95.0,53.54322125392323,0.026293753140177522,0.026293753140177522,2758.974868070118,2866.8765422465763,840.6285736865947,0.12895662368112543,-0.10027818833614338,False,0.13645195019790748,False,False,True,Warning,abnormal feed behaviour
COW01181,112,543.0,Holstein,Foot and Mouth,2.1,18.7,19.31,Mid,1,43.113143054862206,61.58518314046524,68.57355617961042,0.03443830570902394,0.03443830570902394,2655.130810794766,4702.332607118186,1282.3255005587148,0.20626151012891344,-0.08640479738858903,False,0.19205645916312988,False,False,False,Normal,none
COW01182,86,472.4,Brown Swiss,Healthy,3.2,24.9,22.99,Mid,0,41.92864910585031,73.49594823721257,70.17536098191988,0.05270956816257409,0.05270956816257409,3081.585824339824,4924.581288942763,1747.3664884498048,0.18204911092294668,-0.08304369255165694,False,0.20552775718570804,False,False,False,Normal,none
COW01183,60,473.5,Jersey,Mastitis,2.1,30.8,22.05,Mid,1,49.0,66.98389807526075,78.77642873404022,0.06504751847940866,0.06504751847940866,3282.211005687777,6205.725724089318,2426.314005008439,0.12671594508975711,-0.06565676155262823,False,0.27521452405243607,False,False,True,Warning,abnormal feed behaviour
COW01184,57,665.8,Brown Swiss,Healthy,4.8,28.0,23.96,Mid,0,52.0,66.0085561417844,82.81921710931093,0.04205467107239411,0.04205467107239411,3432.4449193727887,6859.022722599179,2318.938079060706,0.08561129468308802,-0.04163012455860082,False,0.37151321246891533,True,False,False,Warning,extreme heat stress
COW01185,45,537.5,Brown Swiss,Healthy,4.4,27.4,17.02,Mid,0,19.4003860229241,85.05868313298491,36.17357132100435,0.05097674418604651,0.05097674418604651,1650.1712873814902,1308.5272621157885,991.1558541955192,0.08372093023255814,-0.02518069394351985,False,0.43744248063174423,False,True,False,Warning,abnormal yield drop
COW01186,27,681.2,Jersey,Healthy,4.9,19.9,21.71,Early,0,35.42905531931586,45.94607481390639,54.40526974512331,0.029213153258954783,0.029213153258954783,1627.8260262873146,2959.9333760396303,1082.6648679279538,0.03963593658250147,-0.06129668596502286,False,0.2926896938228654,False,False,False,Normal,none
COW01187,76,508.9,Brown Swiss,Foot and Mouth,4.7,16.0,18.36,Mid,1,28.611382655344624,72.47155018512348,49.58831543734371,0.03144036156415799,0.03144036156415799,2073.511253972579,2459.0010279135004,793.4130469974994,0.14934171742975044,-0.08368170416656051,False,0.20297060856249596,False,False,False,Normal,none
COW01188,73,573.3,Holstein,Healthy,2.9,30.1,21.96,Late,0,41.59756460439427,51.79274949034272,63.76441818654347,0.05250305250305251,0.05250305250305251,2154.45224296374,4065.901026668396,1919.3089874149587,0.12733298447584163,-0.11024027432343919,False,0.09652393968577266,False,False,False,Normal,none
COW01189,12,741.4,Jersey,Healthy,4.1,23.0,16.0,Late,0,26.323644689060245,93.7068585395579,48.63218861278539,0.03102239007283518,0.03102239007283518,2466.706049123353,2365.089769269533,1118.540338094064,0.016185594820609658,0.044142906635597945,True,0.7152912621210723,False,True,False,Warning,abnormal yield drop
COW01190,56,465.4,Ayrshire,Healthy,2.9,15.8,16.64,Mid,0,42.68940826588422,80.6436088293919,73.3651263547967,0.033949290932531156,0.033949290932531156,3442.6279413521756,5382.441765055285,1159.168996405788,0.12032660077352815,-0.044012405106953034,False,0.36196503923504014,False,True,True,Warning,"abnormal yield drop, abnormal feed behaviour"
COW01191,42,398.2,Ayrshire,Healthy,4.7,23.6,22.23,Mid,0,40.17099171767828,53.45076777056023,62.31158630932915,0.05926670015067806,0.05926670015067806,2147.17034941472,3882.733788384976,1470.553436900168,0.10547463586137619,-0.0550596596047796,False,0.3176876766142039,False,False,False,Normal,none
COW01192,30,652.9,Brown Swiss,Bloat,3.2,26.2,22.71,Mid,1,23.302551615450948,86.14660280215,42.71128707177967,0.04012865676213815,0.04012865676213815,2007.4356582928517,1824.2540433279735,1119.0357212806273,0.04594884362076888,-0.045827530555991924,False,0.3546900219241585,False,False,False,Normal,none
COW01193,87,483.9,Ayrshire,Mastitis,3.1,19.8,20.1,Mid,1,32.58063254870172,68.51101724206441,54.92024233911879,0.04091754494730317,0.04091754494730317,2232.1322783014684,3016.2330185875367,1087.4207983145523,0.17978921264724118,-0.10035252849496296,False,0.13615399506616027,False,False,False,Normal,none
COW01194,68,548.3,Brown Swiss,Healthy,4.7,14.2,19.44,Late,0,29.548276487891602,95.0,54.429483853810304,0.02589823089549517,0.02589823089549517,2807.0862663497023,2962.5687125921963,772.8986707241063,0.1240196972460332,-0.08137166846387611,False,0.2122292246734001,False,False,True,Warning,abnormal feed behaviour
COW01195,80,503.1,Holstein,Bloat,4.5,25.2,18.53,Mid,1,52.0,67.30491869215265,83.30664942824939,0.05008944543828264,0.05008944543828264,3499.855771991938,6939.997838961243,2099.3275655918846,0.1590141125024846,-0.07919600823769929,False,0.2209492642808079,True,False,False,Warning,extreme heat stress
COW01196,89,571.5,Ayrshire,Foot and Mouth,4.9,14.7,22.52,Mid,1,38.88697613162205,42.640263316414426,57.95089200604883,0.025721784776902887,0.025721784776902887,1658.150901831487,3358.3058842967343,851.8781124889177,0.1557305336832896,-0.09054732757382145,False,0.17545321070756278,False,False,True,Warning,abnormal feed behaviour
COW01197,118,474.0,Brown Swiss,Healthy,2.2,21.8,19.31,Mid,0,25.27830550395977,85.89174538095097,45.96621086839092,0.045991561181434604,0.045991561181434604,2171.197780008004,2112.892541597379,1002.0633969309221,0.2489451476793249,-0.049197381634196735,False,0.34118366899300756,False,False,False,Normal,none
COW01198,98,535.6,Guernsey,Healthy,2.7,28.8,25.33,Early,0,52.0,90.04777148202741,91.85796207724232,0.0537714712471994,0.0537714712471994,4682.484117065425,8437.885196984089,2645.509307824579,0.18297236743838685,0.006219093137785459,True,0.5632927323019244,True,False,False,Warning,extreme heat stress
COW01199,78,586.0,Guernsey,Healthy,2.9,32.0,21.77,Late,0,35.49901759548711,98.0,65.47625131996705,0.05460750853242321,0.05460750853242321,3478.903724357737,4287.1394869154865,2095.2400422389455,0.13310580204778158,-0.07798945219673498,False,0.225785137244416,False,False,True,Warning,abnormal feed behaviour
COW01200,106,469.3,Jersey,Healthy,3.3,20.7,20.64,Late,0,26.608552244957885,73.8772114264482,46.706179750082235,0.0441082463243128,0.0441082463243128,1965.7656399524465,2181.4672268469917,966.8179208267022,0.22586831451097378,-0.07608514584858872,False,0.2334175913292405,False,False,False,Normal,none
COW01201,63,494.0,Guernsey,Healthy,3.4,14.4,17.51,Early,0,24.645672644531164,72.30931369335087,43.52511368815281,0.029149797570850202,0.029149797570850202,1782.1116744370404,1894.435521566627,626.7616371094005,0.12753036437246965,-0.04269919228685903,False,0.3672283922468742,False,True,True,Warning,"abnormal yield drop, abnormal feed behaviour"
COW01202,118,522.2,Brown Swiss,Healthy,2.9,22.9,19.84,Early,0,19.86147099591013,95.0,37.47757424284272,0.043852929911911136,0.043852929911911136,1886.8397446114623,1404.5685711277881,858.2364501610982,0.22596706242818843,-0.038210503610329294,False,0.3852190428887916,False,False,False,Normal,none
COW01203,94,435.7,Jersey,Bloat,4.4,19.0,20.77,Mid,1,24.878986308690997,84.20267399707431,45.12677572665793,0.04360798714711958,0.04360798714711958,2094.8771735283835,2036.4258874840837,857.4087388065008,0.21574477851732846,-0.06255433251401904,False,0.28764905025756127,False,False,False,Normal,none
COW01204,82,516.2,Jersey,Healthy,2.7,30.1,20.46,Early,0,33.600126568659775,60.49537288421922,54.895289416880594,0.05831073227431228,0.05831073227431228,2032.6521857280343,3013.4928001630824,1652.348211448106,0.1588531576908175,-0.10788058657556626,False,0.10598156104364666,False,False,False,Normal,none
COW01205,109,559.5,Guernsey,Foot and Mouth,4.1,26.8,20.28,Late,1,31.475007550562967,80.53589422033882,55.33151605948663,0.047899910634495085,0.047899910634495085,2534.867878676505,3061.576669441227,1482.8846303942419,0.19481680071492405,-0.09415609044201395,False,0.1609893000446008,False,False,False,Normal,none
COW01206,67,518.0,Jersey,Bloat,4.6,21.3,22.15,Early,1,32.682652984479645,95.0,59.91464272283938,0.04111969111969112,0.04111969111969112,3104.852033525566,3589.76441260549,1276.181889996479,0.12934362934362933,-0.125303742269318,False,0.03614960571001073,False,False,False,Normal,none
COW01207,89,528.3,Holstein,Healthy,3.8,27.7,25.29,Early,0,31.697466589832466,57.31383905443392,51.67181543365703,0.0524323301154647,0.0524323301154647,1816.7034985629543,2669.976510209917,1431.3092875122998,0.16846488737459778,-0.06250559209432638,False,0.28784440171230036,False,False,False,Normal,none
COW01208,42,548.4,Ayrshire,Healthy,3.1,20.1,21.42,Early,0,42.0,50.60115269929998,63.965918145006796,0.03665207877461707,0.03665207877461707,2125.2484133705993,4091.63868413371,1285.7149547146366,0.07658643326039388,-0.1168118633928516,False,0.0701850305677884,False,False,False,Normal,none
COW01209,116,497.5,Jersey,Mastitis,2.6,23.4,23.38,Mid,1,37.33804022490813,51.27877486670155,58.03277818569058,0.047035175879396984,0.047035175879396984,1914.6489586569105,3367.803343949565,1357.9670095451595,0.23316582914572864,-0.07696328623627752,False,0.22989800731084498,False,False,False,Normal,none
COW01210,79,605.3,Guernsey,Mastitis,2.4,30.6,24.02,Mid,1,19.271462271683145,94.92720146503343,36.44151262228027,0.050553444572939046,0.050553444572939046,1829.3859815898568,1327.9838421998122,1115.1102862417763,0.13051379481248968,-0.036513353856446606,False,0.3920212139702409,False,False,True,Warning,abnormal feed behaviour
COW01211,96,664.9,Guernsey,Healthy,4.2,17.6,25.76,Late,0,25.88735083184035,85.73423783057788,46.95847334807516,0.026470145886599492,0.026470145886599492,2219.432293020609,2205.0982191818853,826.4691309261228,0.1443826139269063,-0.03560591501985699,False,0.39565822608323364,False,False,False,Normal,none
COW01212,61,512.8,Ayrshire,Mastitis,3.4,19.6,19.65,Late,1,21.624097282170542,73.11691682444507,38.98131502685807,0.03822152886115445,0.03822152886115445,1581.0873223841722,1519.5429212231509,764.0337745264183,0.11895475819032762,-0.08061380497072101,False,0.21526673926221707,False,False,False,Normal,none
COW01213,105,588.8,Guernsey,Healthy,2.1,29.9,21.44,Mid,0,38.606302315407824,62.644478644648856,62.44895373696106,0.05078125,0.05078125,2418.471680946423,3899.8718228411026,1867.2237167351357,0.1783288043478261,-0.0859865375128463,False,0.19373284348030576,False,False,False,Normal,none
COW01214,20,530.8,Guernsey,Mastitis,5.0,22.3,19.26,Early,1,42.0,49.08416507927482,63.54722956187985,0.04201205727204221,0.04201205727204221,2061.5349333295426,4038.250384990257,1417.1032192299208,0.037678975131876416,-0.0987575624533808,False,0.1425466141377085,False,False,False,Normal,none
COW01215,24,579.2,Ayrshire,Mastitis,4.0,19.7,21.95,Early,1,29.36874687417848,76.35816032842948,51.324857236684764,0.03401243093922651,0.03401243093922651,2242.5434824635827,2634.2409703660724,1011.0996875626898,0.04143646408839779,-0.09107319480334453,False,0.17334553644183562,False,False,False,Normal,none
COW01216,66,675.3,Ayrshire,Healthy,4.5,14.7,25.19,Late,0,35.91858229004603,49.9051959171395,55.87375648247518,0.02176810306530431,0.02176810306530431,1792.5238862506444,3121.8766634629374,821.3442202923851,0.09773434029320303,-0.03518125154950247,False,0.3973602759882493,False,False,True,Warning,abnormal feed behaviour
COW01217,91,590.7,Holstein,Healthy,3.3,21.5,22.54,Early,0,39.77947038358218,98.0,73.09545728277628,0.03639749449805316,0.03639749449805316,3898.3880975910533,5342.945875378172,1571.55233157969,0.15405451159641104,-0.09797891129616054,False,0.14566744562123754,False,False,False,Normal,none
COW01218,99,408.1,Guernsey,Healthy,4.9,23.0,22.11,Late,0,32.89029813615789,95.0,60.2780217382763,0.05635873560401862,0.05635873560401862,3124.5783229349995,3633.4399046801104,1386.394499980355,0.2425876010781671,-0.06773271230341005,False,0.266894119720894,False,False,False,Normal,none
COW01219,59,586.3,Holstein,Bloat,2.6,21.3,20.61,Late,1,36.68451729249242,65.88133058965654,60.428950341770054,0.036329524134402186,0.036329524134402186,2416.8248112686656,3651.658039408111,1287.1366422797023,0.10063107624083234,-0.11870520871212203,False,0.06259650825355248,False,False,False,Normal,none
COW01220,82,648.6,Ayrshire,Bloat,2.6,19.0,25.19,Mid,1,35.75586759827811,86.16087359536972,63.405096165169404,0.02929386370644465,0.02929386370644465,3080.756788428016,4020.20621971438,1204.6968271382186,0.12642614862781376,-0.07467718432053966,False,0.2390606968760422,False,False,False,Normal,none
COW01221,71,532.3,Holstein,Mastitis,4.7,20.6,24.09,Mid,1,46.64232602956244,74.92492989235781,77.87140099696504,0.03869998121360136,0.03869998121360136,3494.673007781462,6063.955093230127,1604.15086053748,0.13338343039639303,-0.09103339585685305,False,0.17350505049902304,False,False,False,Normal,none
COW01222,115,629.7,Jersey,Healthy,4.7,25.6,23.84,Late,0,22.875341392834702,86.14017057678079,42.000946647020086,0.040654279815785295,0.040654279815785295,1970.4858095808754,1764.079519245828,1075.2242341637143,0.182626647609973,-0.032103057759699793,False,0.4096976673894444,False,False,False,Normal,none
COW01223,82,494.8,Holstein,Healthy,3.5,30.0,21.47,Mid,0,23.696516756443245,86.26408897509378,43.3767688915173,0.06063055780113177,0.06063055780113177,2044.1584298776208,1881.544079468103,1301.3030667455191,0.16572352465642684,-0.08001067436642567,False,0.21768408490039015,False,False,False,Normal,none
COW01224,57,431.2,Guernsey,Healthy,2.4,25.7,21.89,Mid,0,42.0,49.60109252549442,63.68990153703646,0.05960111317254174,0.05960111317254174,2083.2458860707657,4056.4035577973996,1636.8304695018371,0.13218923933209648,-0.09086288274297255,False,0.17418846654383127,False,False,False,Normal,none
COW01225,116,561.3,Holstein,Healthy,2.9,25.6,19.05,Mid,0,27.486900865196244,82.31861720069722,49.162476518812625,0.04560840905041868,0.04560840905041868,2262.6836703556028,2416.949097462803,1258.5593988816033,0.20666310350970962,-0.07805640745714432,False,0.2255167807631654,False,False,False,Normal,none
COW01226,23,409.5,Holstein,Healthy,4.3,28.7,18.99,Mid,0,52.0,98.0,94.84800000000001,0.07008547008547009,0.07008547008547009,5096.0,8996.143104000002,2722.1376000000005,0.05616605616605617,0.05373387368146909,True,0.7537318290382259,True,False,False,Warning,extreme heat stress
COW01227,118,530.8,Brown Swiss,Foot and Mouth,4.5,17.0,21.6,Mid,1,35.821346010990545,81.66714400981635,62.55127830442914,0.03202712886209495,0.03202712886209495,2925.4270233050256,3912.662417518148,1063.3717311752953,0.22230595327807084,-0.06497290440277892,False,0.2779554214410756,False,False,False,Normal,none
COW01228,28,652.9,Ayrshire,Healthy,3.0,19.4,18.36,Late,0,43.9607808731084,98.0,80.53818995413295,0.02971358554143054,0.02971358554143054,4308.156525564623,6486.400041088001,1562.4408851101791,0.042885587379384284,-0.020103769161937568,False,0.45779077980391,True,False,False,Warning,extreme heat stress
COW01229,43,397.2,Brown Swiss,Healthy,2.2,14.9,20.47,Mid,0,43.74309440603856,74.97076301936934,73.39321729453184,0.03751258811681773,0.03751258811681773,3279.4531644490175,5386.564344842367,1093.5589376885243,0.108257804632427,-0.012839003227375634,False,0.4869079397012746,False,False,True,Warning,abnormal feed behaviour
COW01230,100,447.6,Brown Swiss,Ketosis,4.0,20.3,17.25,Mid,1,37.706120095274585,48.05053113448633,57.763610568840356,0.045352993744414656,0.045352993744414656,1811.799097598672,3336.634705948645,1172.6012945474592,0.22341376228775692,-0.0514928926723095,False,0.3319832676937845,False,True,False,Warning,abnormal yield drop
COW01231,91,467.4,Guernsey,Mastitis,4.2,32.0,19.68,Early,1,24.980664380225456,78.91839681662253,44.734622205601724,0.06846384253316218,0.06846384253316218,1971.4339843015005,2001.1864238779149,1431.5079105792552,0.19469405220367994,-0.031985706242273815,False,0.41016801191642144,False,False,True,Warning,abnormal feed behaviour
COW01232,116,544.9,Brown Swiss,Healthy,3.3,19.9,21.19,Late,0,42.0,51.4200909625052,64.19194510565143,0.03652046247017801,0.03652046247017801,2159.6438204252186,4120.605816446966,1277.4197076024634,0.21288309781611306,-0.08399611733519013,False,0.20171044153340117,False,False,False,Normal,none
