Cattle_ID,age,weight,feed,thi,temperature,humidity,predicted_yield,baseline_yield,predicted_decline_pct,alert_category,severity,recommendation
COW01244,106,566.9,31.7,77.01290490783802,47.64404830023731,67.67426778009933,22.193959164504506,21.474730976779732,-3.3491836917652806,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW01245,118,535.9,15.3,69.54031693103485,42.65358674240712,67.30985241093299,21.52097353363827,21.473233063282727,-0.22232548873683136,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01246,104,582.0,19.0,40.125538752877624,21.933459705850787,82.01770805780396,22.029249315967903,21.782230586382028,-1.1340378048348636,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01247,62,321.1,21.5,62.47995082411872,42.0,45.21721313086493,18.17438537589515,17.93214657720702,-1.3508633651033701,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01248,47,574.2,24.5,44.40446544040311,24.468367022797743,83.72531318214196,21.336390291765678,21.043120034622554,-1.3936633762512518,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01249,117,540.9,23.8,40.15311705463846,22.33009750034989,74.26187451161486,21.603260492983996,21.3907672291339,-0.9933877619905247,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01250,38,545.9,24.2,88.49405506250159,52.0,81.10121027261057,20.981769441661,20.537130704500395,-2.1650479979813833,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW01251,56,606.5,30.1,59.58729961472033,37.86065492192901,54.980458644913824,21.92082734817057,21.510762294088593,-1.9063250687060325,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01252,19,544.0,19.0,77.54390560911332,46.51177112524465,74.5349380311867,20.512346052147393,20.334741517013263,-0.8734044393214192,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW01253,97,458.8,28.7,44.795544977756386,25.026800020182623,78.80175542690202,20.37908100622494,20.077372427778705,-1.5027294011281864,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01254,82,538.7,24.0,59.57128256818697,37.58715216288685,56.50353586262193,21.21423991641276,20.95138886237989,-1.2545757980982573,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01255,21,555.4,22.8,37.46140567339764,20.375892218224937,79.66495587552285,20.754520956267122,20.50791817529298,-1.2024759357155976,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01256,35,559.2,19.4,48.45940829816069,26.76891443290092,86.05667708013662,21.00918987199156,20.761643617803443,-1.192324937009519,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01257,71,563.0,19.5,57.72594730573653,31.431969888992302,95.0,21.46036936662974,21.201180737267222,-1.2225197859236219,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01258,70,633.1,21.0,53.24207785465294,31.905277772874705,64.65396198334396,22.243479208688584,22.071493822305946,-0.7792195116799253,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01259,98,463.1,27.7,56.11698995214957,32.70340484080873,74.05324964064823,20.488066933571417,20.139138114707297,-1.7325906246668181,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01260,40,564.1,22.6,94.848,52.0,98.0,21.17668757482279,20.846466913108163,-1.584060565711428,Health Risk Alert,Critical,"Critical heat stress or productivity decline detected. Consider emergency cooling, veterinary assessment, and hydration."
COW01261,111,653.2,16.8,78.28367180802076,48.3110267628815,68.51709492662155,22.772121586777697,22.671527592427296,-0.4437018808737056,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW01262,60,411.2,27.7,60.30721442841034,38.326015589365866,55.36401122636203,19.199576922570774,18.837513026986976,-1.9220366035850842,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01263,100,564.4,25.9,49.40752289136328,28.625183086801176,71.052698304463,21.70646459218167,21.450220900537733,-1.194596982623682,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01264,37,503.2,31.1,38.67215997010266,21.2665528324759,76.58744980814075,20.016276488371826,19.76478465649022,-1.2724238399380787,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01265,15,520.3,23.5,46.47,25.0,95.0,20.239030371378853,19.879577140760404,-1.8081533026245233,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01266,17,477.6,25.8,64.1895051409058,41.63011796983218,53.19628354562477,19.51310179292372,19.147885272213514,-1.9073465059882637,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01267,52,536.4,22.6,62.49866600658137,34.32720028633459,93.5249583971626,20.904091231232663,20.586674006129783,-1.5418577328633403,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01268,114,697.3,26.3,58.34658761822072,32.3248143359031,89.74562217515846,23.583220225782625,23.193490405963196,-1.6803413932006852,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01269,17,448.8,21.9,56.168532542319646,33.25111817101947,69.85070002768947,19.01497743703326,18.79918189528805,-1.1478985784977007,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01270,51,456.4,16.5,75.83653204368812,42.59552793721338,89.94373061710368,19.63889086468531,19.570841371818076,-0.3477085710031161,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW01271,23,445.8,31.8,63.625474025796855,42.0,49.367659513756735,19.13373650195847,18.59958522120034,-2.871845121305663,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01272,112,688.2,27.0,57.05036156550589,36.911226732024424,49.40370559221945,23.39152988129596,23.092222912056638,-1.2961375367767245,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01273,84,513.0,25.0,60.02084419192965,32.743339538245515,95.0,21.017743215749014,20.633332261692495,-1.8630580324158836,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01274,94,547.9,22.7,80.73835041560221,48.64493220330557,74.23698345212024,21.544605983351452,21.194780313530778,-1.6505274631100815,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW01275,89,517.8,26.8,62.005541061497105,42.0,43.49833717933735,21.10992981054846,20.727756631561473,-1.8437749235489678,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01276,82,474.4,16.3,75.65021450846763,47.28907825743833,65.1248166180296,20.396492847226632,20.308151507677636,-0.4350043356511234,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW01277,95,531.2,19.9,73.68708207461391,44.82950858429046,70.40361873685214,21.26040430931718,21.047375978921117,-1.0121372403353799,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW01278,12,746.7,16.2,43.086350042536885,24.05221878503865,77.12812131906264,23.519885572673054,23.33896457417005,-0.7751886247054678,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01279,105,661.4,16.3,62.41787464622537,34.1130712264145,95.0,22.909465568282027,22.756453336672738,-0.6723905054339225,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01280,91,481.8,14.4,59.622656398624294,39.17943152560227,47.93940153900987,20.598622788720828,20.564119162773682,-0.1677855767807746,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01281,91,601.8,27.6,56.87821665595592,36.702708196050985,49.84170532744267,22.126899650473334,21.817201596636874,-1.4195131876317253,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01282,54,483.5,18.1,75.75882865483177,46.84443831311493,67.44847234878472,20.122790953524213,19.968749792378794,-0.7714111436471053,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW01283,98,407.9,29.0,47.08865114705608,26.81096495620464,74.44932134364825,19.78892828133803,19.492415176836445,-1.5211717060795147,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01284,53,631.6,30.3,48.751913798426,27.836416560709367,75.0406963367188,22.20736843423105,21.87599504930946,-1.5147808553378281,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01285,17,642.8,17.0,55.26854061198609,31.930272448013387,76.00750469274854,21.975061839110374,21.83859255486709,-0.6248996307816945,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01286,110,633.7,26.8,71.0251246995899,43.84653112110083,66.38438912317778,22.849523047015495,22.394070807166322,-2.033807268767872,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW01287,37,512.4,22.3,64.37319179602704,42.0,52.07678186966319,20.301013915242898,20.032389553755372,-1.3409501685592349,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01288,23,536.7,30.5,73.38977597611745,43.09732004507728,78.44607059019538,20.735596734129345,20.1300767133849,-3.0080363297464427,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW01289,79,610.0,22.7,63.36235914868555,36.54188429322775,80.06929979092082,22.140426385667666,21.858546496759317,-1.2895637363176928,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01290,37,581.3,20.8,64.1940125646251,37.18874742609022,79.17510465316744,21.31278729306092,21.08518908139015,-1.0794221991191393,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01291,104,518.5,19.3,37.04540441814628,20.058828350644,81.25960804426546,21.276726150056952,21.023443229186814,-1.2047642153998144,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01292,59,420.5,30.3,65.12477771773709,35.83642028906341,93.5587248992244,19.41843445234515,18.874175828592314,-2.883615309593243,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01293,12,559.1,18.1,61.05658005887667,42.0,40.06007267708939,20.679348422289973,20.526430855985772,-0.7449788391224754,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01294,114,636.3,28.9,64.51700146762278,42.0,52.59783140443032,22.876788138458654,22.416154552382526,-2.0549179610611166,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01295,67,454.2,17.5,56.11463251513123,36.65730488261823,46.67586063912766,19.89468205232267,19.80650054660754,-0.4452149712546314,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01296,40,601.1,25.6,79.59573364407174,46.965022726142685,78.68477684981711,21.787836852840677,21.326048911352437,-2.165370357199252,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW01297,85,576.5,22.1,62.82257128323203,42.0,46.45859160591315,21.72043688112901,21.461214926687923,-1.2078624408105372,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01298,69,610.0,15.9,42.388441375002614,22.66768078571578,95.0,22.110620650815697,21.798542659433124,-1.4316461254235449,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01299,15,619.8,16.3,54.32332976093313,35.24830809279991,46.64495192322908,21.54085699448044,21.486678732652663,-0.25214814491288806,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01300,94,494.4,19.1,61.58570855048768,42.0,41.9772048930713,20.830259742317278,20.652174703247695,-0.8623064719744862,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01301,55,420.6,27.8,68.77232763054292,37.74418721745309,95.0,19.365812744301223,18.874472285115473,-2.6032010419344234,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01302,87,507.3,27.1,41.57926582935188,22.20529475962965,95.0,20.925488822904402,20.53505100618882,-1.9013238223655404,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01303,108,621.1,17.7,81.03915635336412,49.0,73.52357327561887,22.388531514002256,22.262012801482705,-0.5683165922495798,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW01304,77,506.6,22.6,54.01460341011344,29.31120194863625,95.0,20.807838265464355,20.473769017649975,-1.63169393738098,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01305,84,494.5,15.7,86.326687400044,47.21274573036179,98.0,20.552511494462067,20.579513574852633,0.1312085452960468,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW01306,39,404.3,26.9,47.7487832100894,26.918155613754312,78.40019745642515,18.618975923542735,18.320900970450808,-1.6269666735969066,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01307,37,690.2,28.3,40.85500440826233,21.86390116073622,93.30085339697152,23.012303077776387,22.629663194677036,-1.6908774991814988,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01308,56,616.1,30.1,51.84141922217285,32.15761135812202,54.71079380972948,21.935550171669206,21.649529927606576,-1.3211383573640978,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01309,104,611.6,29.9,57.720869514380475,31.429068293931703,95.0,22.53216622951041,22.040987258170013,-2.2284799024069537,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01310,68,627.4,20.1,53.47678442096078,35.69732035080065,40.0,22.130004319404684,22.01392996045874,-0.5272768613075277,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01311,49,596.1,18.6,46.777051037700154,26.89693259316602,70.89343642624898,21.58801166581189,21.433233840785597,-0.7221393942512063,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01312,96,530.5,30.1,46.53303430423017,25.97710101801745,80.77456934393759,21.235691758280844,20.894049916442942,-1.6351154668633228,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01313,104,536.9,16.6,66.78905753068437,39.15941169264632,76.98699958298562,21.394427027207342,21.298442153108756,-0.4506661727114948,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01314,109,515.8,15.1,58.16918775284521,35.29234953379429,64.7859548008989,21.214938631737333,21.15736113175269,-0.2721393260061662,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01315,44,760.8,19.7,36.794842132805286,19.533838475413894,92.8695239499094,24.05160894941406,23.698238025644958,-1.4911274137203916,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01316,88,594.5,27.7,83.17423335928333,45.45346845122881,97.93256636070508,22.256287978825405,21.69287853986649,-2.5972092081901326,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW01317,75,512.9,26.5,52.47514845345011,32.18898830373397,58.03566585231772,20.703592530657644,20.46075847611331,-1.1868282147400815,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01318,60,587.2,31.8,48.41046311942873,26.108836068244987,95.0,21.746989041319146,21.281632266885673,-2.186659221424341,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01319,54,469.1,20.5,43.209290717647114,23.996135626992615,79.32758051731196,19.95311113002519,19.723855551918927,-1.1623263894971971,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01320,24,670.4,19.0,58.388706471747554,32.93355277831586,84.39754879267268,22.458532792025608,22.257170381654497,-0.9047080420298357,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01321,41,497.1,20.8,79.68112173510855,45.134156322120624,88.41562590040567,20.159630633686348,19.9195359161793,-1.2053228474667208,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW01322,71,590.1,28.1,57.06748745968137,34.514541615605154,64.9075401105254,21.808382402015592,21.467079090176107,-1.5898917146845328,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01323,107,635.3,17.9,46.47,25.0,95.0,22.74623528362293,22.449287958868904,-1.3227471860046793,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01324,105,580.8,31.1,62.13094796259649,42.0,43.95271000940756,22.144800892906353,21.647076676597333,-2.29926758123008,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01325,32,557.6,23.2,64.45888886741137,35.279365067092215,95.0,20.995332086702934,20.656904094256934,-1.638328720033563,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01326,85,550.9,28.1,71.5763344743122,44.8208770232368,63.507810248092426,21.599975683452,21.086234856869503,-2.4363800843047687,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW01327,21,545.5,28.9,48.886469849013594,27.781389529012657,76.68380180963615,20.593070361559995,20.270712474482675,-1.5902642173190171,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01328,84,503.9,22.6,87.24455836871462,52.0,77.77808076785806,20.90004591419133,20.533550971118864,-1.7848590513543183,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW01329,48,514.0,27.3,61.21288755824408,38.939702934983515,55.66948078569494,20.476748626487858,20.11254913593026,-1.8108072134276179,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01330,60,668.4,20.6,42.48261000715199,23.135316627346267,86.7095839613088,22.758696818512067,22.47508641434373,-1.2618879364456521,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01331,89,541.3,28.6,64.9891515732119,36.41790057306416,88.35915599764698,21.47843458370279,21.000129252993375,-2.2776304133520333,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01332,57,487.1,28.8,47.938314049586474,27.312814017047018,75.02673563763126,20.148689126217626,19.84428229414408,-1.5339775334851729,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01333,99,508.7,24.2,45.91006966888637,26.47359778096884,69.00338735189148,20.966774512044772,20.76244227962699,-0.9841435302545468,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01334,69,638.0,17.9,66.89947353260806,36.778045513238425,94.18622868359324,22.31860282175669,22.14906066950622,-0.7654597853167167,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01335,119,604.0,31.5,48.51226543658975,26.16700882090843,95.0,22.529057114802036,22.066950883428404,-2.094110028226234,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01336,80,594.8,31.0,62.016672816997215,40.62839594770064,49.99907765989922,22.068416815402315,21.588950343381434,-2.2208882988508627,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01337,44,529.4,25.2,52.34411099344915,28.35663485339952,95.0,20.731998331835822,20.35081486761407,-1.873062413969287,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01338,95,595.9,31.7,38.03951444166587,20.467633015780876,86.77861721937933,22.068478550395874,21.738868466506723,-1.5162246572170204,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01339,56,498.5,23.1,59.49704469077811,40.04623014419902,43.12548282235778,20.352893038095466,20.102134876551887,-1.2474205505211102,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01340,69,529.2,20.8,81.6215122291178,49.0,75.20668274311505,20.985652285735632,20.721313853589393,-1.2756837429034447,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW01341,26,627.6,22.3,40.80588118895804,22.363826211123428,81.80515304263872,21.883200897551173,21.621988074609792,-1.2080888308698936,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01342,24,619.9,14.8,65.98614667331003,38.274100473583914,79.44536513712535,21.623768796601542,21.57718720849787,-0.21588350535942383,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01343,74,471.4,23.9,66.15261414444035,36.24720808253734,95.0,20.344233945951764,19.984555573056873,-1.7997816943190277,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01344,32,481.6,26.0,49.997081258599366,29.27238479742103,68.44345112982604,19.706963169490777,19.45722164891892,-1.2835415306364264,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01345,119,558.7,16.0,41.91731193643101,23.32781703373869,76.78314064383753,21.867926492698217,21.684684308690834,-0.8450304436018157,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01346,104,688.1,18.6,69.87274149982721,40.22896642856275,82.42516562116133,23.198306325775352,23.038014828387603,-0.6957695729505188,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01347,87,396.8,27.0,62.63394114182703,42.0,45.77514906459069,19.600945899537066,19.20901509284782,-2.0403482677004865,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01348,91,572.3,28.3,47.37502876633712,28.926296784393116,53.9297210782543,21.619116718371323,21.42704683178358,-0.8963899136246677,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01349,76,439.9,31.7,65.0555107171968,40.90712167871115,60.09635284928612,19.925276007335203,19.384178369269527,-2.7914396357572637,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01350,18,499.3,18.6,36.42017120159672,19.432883720342954,88.89266023053457,19.96888060514914,19.649114571276044,-1.627381390205452,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01351,54,520.8,29.1,37.90991458547869,20.768161482310635,76.87282135084818,20.52827609337682,20.286989204464938,-1.1893676606224979,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01352,65,516.4,17.1,78.87740749965187,49.0,67.27574421864702,20.65584760473402,20.537559402783053,-0.5759603642823227,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW01353,110,507.3,16.4,58.820603290933775,39.24648948668536,44.36607315288011,21.14248809165587,21.059595384675262,-0.3936101594854391,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01354,35,550.6,27.1,40.14235430119295,21.491161737220175,92.36039388355935,20.900748966597114,20.533664642508548,-1.7877194864117552,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01355,65,507.2,22.0,53.2622892058438,32.429264819583096,60.56196666609176,20.53920788558915,20.361465450273386,-0.872935377612409,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01356,49,433.0,28.3,54.009666025234615,31.057152236408992,76.62740938518981,19.287807201597012,18.93446149928289,-1.866151315301493,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01357,26,612.4,19.1,70.57376908240275,39.31799676351539,91.17655759894728,21.63871550061994,21.450878400105065,-0.8756615790333157,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW01358,23,610.2,17.8,46.47,25.0,95.0,21.69869657538112,21.402865427517526,-1.3822034664725158,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01359,51,617.5,23.9,57.81402945104716,37.84289058444523,47.51852994989606,21.917708361986264,21.6757558414426,-1.1162356796853454,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01360,20,426.7,16.1,46.90692083573263,25.634978773030287,88.99827956338447,18.89316546610584,18.659571958363514,-1.2518695941341085,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01361,19,573.9,19.0,59.125957523488225,38.97742886661206,46.96998409740446,20.928085252024495,20.785137751446634,-0.6877390098986101,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01362,49,604.1,17.0,45.67691724618295,25.223969080964135,84.05181050832488,21.777935146675055,21.558179203192736,-1.019362263440938,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01363,33,467.5,19.8,68.7097370784059,40.10783134778093,78.66658111527876,19.591791168370616,19.39340196372079,-1.0229726843230043,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01364,71,550.7,27.8,66.65471930736388,38.793679129002385,78.78998449770943,21.349059958296166,20.901720499086768,-2.1402040048757898,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01365,13,540.7,16.2,58.58625718729859,34.727712198489755,70.85936325671187,20.34995804501773,20.255161950957202,-0.468009558699417,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01366,44,697.4,25.0,61.77214494789425,41.16525993024561,46.47792338321446,23.112460016693483,22.789081504870957,-1.4190063419335546,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01367,60,704.0,24.5,59.19979946475214,38.17513145557747,51.56520090413265,23.22495335221219,22.95404510786657,-1.1802200573910036,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01368,116,416.9,23.7,76.88956488602619,49.0,61.53053435267688,20.501057713513752,20.09242088421292,-2.03378593179833,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW01369,80,749.5,22.7,57.631494518601066,37.998019956127,45.90672680945319,23.93123673044493,23.717261715430556,-0.9021910605943191,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01370,107,476.8,25.9,56.35714279099824,35.58751711509068,54.21649472435855,20.772329434331205,20.503161162988466,-1.3128135178912383,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01371,49,628.5,29.3,62.94935098653931,34.72086509508803,92.38119943528696,22.30216989207957,21.804835754717665,-2.2808433090549696,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01372,60,627.6,16.9,72.87694106104604,44.27164408362114,70.50039072237168,22.071692550135978,21.973054306590434,-0.4489054738100708,Heat Stress Alert,Medium,Moderate heat stress detected. Monitor cattle closely and provide ventilation and water access.
COW01373,57,470.3,28.7,40.68622073373585,21.91171893820475,89.95072417854459,19.96218492895413,19.604050434718726,-1.826839282157472,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01374,107,589.5,15.1,57.83333784123476,35.746460333545315,60.13254363406967,21.960822325322766,21.910259544293414,-0.23077216829465508,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01375,115,541.4,22.7,58.45212636861996,37.455351996020525,52.42966914532454,21.580893923572958,21.36026997992486,-1.0328705763337735,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01376,115,594.3,23.2,33.81512487878072,18.0,83.75346885502006,22.244468638059843,21.961983810588826,-1.2862445847666009,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01377,93,568.5,17.6,43.702032349934115,24.371798636610237,78.26665705013653,21.69447424674984,21.49738406291666,-0.9168100791070969,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01378,66,645.7,15.6,55.65205615324201,30.246889230424006,95.0,22.459278418913716,22.269671029382884,-0.8514153140415089,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01379,70,556.0,15.3,57.73895229995496,35.988476222900005,58.124395589923424,21.206734860149478,21.1541586565964,-0.24853838153795924,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01380,117,536.6,14.7,58.66984910859982,36.47006513595015,59.32831153502615,21.48902232977664,21.448861219754825,-0.18724122278726926,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01381,42,637.7,24.3,54.640002760723654,33.52940221514602,59.68028096334158,22.144051972807354,21.915787480275107,-1.0415527743992425,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01382,49,596.4,16.8,49.69680468685146,28.712664005836327,72.15060367497938,21.58731497521574,21.45460847525454,-0.6185454286628623,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01383,108,608.5,28.6,53.60188240508612,32.601090904253624,61.10078643189584,22.350118737754364,22.048614629211386,-1.3674514866957994,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01384,53,496.8,30.2,60.92945984535147,33.80304652338002,90.12513888257794,20.401801320502333,19.90228125476407,-2.509863363621653,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01385,37,466.4,19.3,50.64876947982006,31.069023213407768,56.3533374981332,19.557761756120957,19.45063015595741,-0.5507872974014438,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01386,72,504.6,17.0,53.77914747051518,29.885213870318232,86.99251096609976,20.701863497111283,20.51149835003561,-0.9280899124336459,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01387,47,500.3,21.4,89.208,52.0,83.0,20.328481903138215,20.036024932362935,-1.459655654065856,Heat Stress Alert,High,"High heat stress detected. Consider active cooling, shading, and improved hydration measures."
COW01388,108,612.9,29.9,58.61756434897385,32.3175582838994,91.32671685828127,22.573574671026584,22.092922796757154,-2.1755920603677716,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01389,110,628.1,21.2,50.94041360114835,29.733599697596652,70.13052417663225,22.525221684966,22.336140347258635,-0.8465264578737772,No Alert,Low,Conditions are within expected range; continue routine monitoring.
COW01390,45,537.6,16.0,62.77074111489132,34.31470920850933,95.0,20.760183942661833,20.617901881833824,-0.690089911395747,No Alert,Low,Conditions are within expected range; continue routine monitoring.
